No existing adaptor_config.json found, using command line arguments.
Using adaptor arguments from command line.
Injecting Panorama Sparse Attention.
adaptor_config: {'adaptor_name': 'panorama_sparse_attention', 'bottle_dim': 128, 'sparse_k': 512, 'index_heads': 4, 'index_dim': 16}
Monkey-patching Qwen2_5_VLVisionBlock with panorama_sparse_attention.
Monkey-patching Qwen2_5_VisionTransformerPretrainedModel to use Pano forward.
load Qwen2_5_VisionTransformerPretrainedModel_Pano
train model visual:  False
train model visual merger:  True
train llm:  True
Unfreezing the panoramic adapter modules.

--- Whole Model Parameter Status (ZeRO-3) ---
Total Parameters:      3796.76 M
Trainable Parameters:  3164.78 M
Trainable Percentage:  83.35%
----------------------------

--- Visual Tower Parameter Status (ZeRO-3) ---
Total Parameters:      710.82 M
Trainable Parameters:  78.84 M
Trainable Percentage:  11.09%
----------------------------

--- Vision-Language Merger Parameter Status (ZeRO-3) ---
Total Parameters:      36.71 M
Trainable Parameters:  36.71 M
Trainable Percentage:  100.00%
----------------------------

--- Language Model Parameter Status (ZeRO-3) ---
Total Parameters:      3085.94 M
Trainable Parameters:  3085.94 M
Trainable Percentage:  100.00%
----------------------------

--- Panoramic Adapter Parameter Status (ZeRO-3) ---
Total Parameters:      42.13 M
Trainable Parameters:  42.13 M
Trainable Percentage:  100.00%
----------------------------

model trainable parameters:
Vision Module - Attention Blocks:
Trainable Block Indices: None
Non-Trainable Block Indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]
Merger Module Trainable: True
LLM Module - Embed Tokens Trainable: True
LLM Module - Trainable Layer Indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]
LLM Module - Non-Trainable Layer Indices: None
Parameter Offload: Total persistent parameters: 946720 in 728 params
{'loss': 2.2836, 'grad_norm': 13.276479120076841, 'learning_rate': 5.555555555555555e-07, 'epoch': 0.0}
{'loss': 1.4842, 'grad_norm': 5.65591733687289, 'learning_rate': 4.9821851654240025e-06, 'epoch': 0.07}
{'loss': 1.3085, 'grad_norm': 5.742081333264877, 'learning_rate': 4.9784494335225e-06, 'epoch': 0.07}
{'loss': 1.4486, 'grad_norm': 6.969306752299611, 'learning_rate': 4.9743600601836974e-06, 'epoch': 0.08}
{'loss': 1.2867, 'grad_norm': 6.667240030681788, 'learning_rate': 4.969917628906234e-06, 'epoch': 0.08}
{'loss': 1.3456, 'grad_norm': 6.91229633130163, 'learning_rate': 4.96512277356537e-06, 'epoch': 0.08}
{'loss': 1.4004, 'grad_norm': 6.411992802771738, 'learning_rate': 4.9599761783225465e-06, 'epoch': 0.09}
{'loss': 1.4345, 'grad_norm': 6.842746200663213, 'learning_rate': 4.954478577527761e-06, 'epoch': 0.09}
{'loss': 1.3613, 'grad_norm': 6.046891984748105, 'learning_rate': 4.948630755614792e-06, 'epoch': 0.1}
{'loss': 1.2363, 'grad_norm': 6.295599486482132, 'learning_rate': 4.94243354698926e-06, 'epoch': 0.1}
{'loss': 1.3858, 'grad_norm': 6.331700585793962, 'learning_rate': 4.935887835909581e-06, 'epoch': 0.1}
{'loss': 1.2887, 'grad_norm': 5.244388140388249, 'learning_rate': 4.928994556360787e-06, 'epoch': 0.11}
{'loss': 1.0931, 'grad_norm': 4.5672126450018835, 'learning_rate': 4.921754691921262e-06, 'epoch': 0.11}
{'loss': 1.0239, 'grad_norm': 4.354793897744063, 'learning_rate': 4.914169275622397e-06, 'epoch': 0.11}
{'loss': 1.1844, 'grad_norm': 5.010786835356106, 'learning_rate': 4.906239389801191e-06, 'epoch': 0.12}
{'loss': 1.5659, 'grad_norm': 6.212201917932574, 'learning_rate': 4.897966165945815e-06, 'epoch': 0.12}
{'loss': 1.1519, 'grad_norm': 5.377774758035799, 'learning_rate': 4.889350784534168e-06, 'epoch': 0.12}
{'loss': 1.3514, 'grad_norm': 5.482624222687209, 'learning_rate': 4.880394474865433e-06, 'epoch': 0.13}
{'loss': 1.223, 'grad_norm': 5.048884050433377, 'learning_rate': 4.871098514884675e-06, 'epoch': 0.13}
{'loss': 1.4426, 'grad_norm': 5.597939226697098, 'learning_rate': 4.8614642310004975e-06, 'epoch': 0.14}
{'loss': 1.4094, 'grad_norm': 5.30968201962278, 'learning_rate': 4.851492997895777e-06, 'epoch': 0.14}
{'loss': 1.2086, 'grad_norm': 4.374851366863194, 'learning_rate': 4.841186238331519e-06, 'epoch': 0.14}
{'loss': 1.1194, 'grad_norm': 4.9934748816559305, 'learning_rate': 4.830545422943847e-06, 'epoch': 0.15}
{'loss': 0.9229, 'grad_norm': 4.247482271563663, 'learning_rate': 4.819572070034162e-06, 'epoch': 0.15}
{'loss': 1.1495, 'grad_norm': 4.314986610033304, 'learning_rate': 4.808267745352502e-06, 'epoch': 0.15}
{'loss': 1.1311, 'grad_norm': 4.69379559660861, 'learning_rate': 4.79663406187413e-06, 'epoch': 0.16}
{'loss': 0.896, 'grad_norm': 4.159433831225569, 'learning_rate': 4.7846726795693855e-06, 'epoch': 0.16}
{'loss': 1.11, 'grad_norm': 4.4827186165745685, 'learning_rate': 4.772385305166828e-06, 'epoch': 0.17}
{'loss': 1.0249, 'grad_norm': 4.298436037635746, 'learning_rate': 4.759773691909708e-06, 'epoch': 0.17}
{'loss': 1.2049, 'grad_norm': 4.653630280363505, 'learning_rate': 4.746839639305808e-06, 'epoch': 0.17}
{'loss': 1.0613, 'grad_norm': 5.153479910972583, 'learning_rate': 4.733584992870669e-06, 'epoch': 0.18}
{'loss': 1.0015, 'grad_norm': 4.596247254983278, 'learning_rate': 4.720011643864268e-06, 'epoch': 0.18}
{'loss': 1.0714, 'grad_norm': 4.469289399601768, 'learning_rate': 4.706121529021158e-06, 'epoch': 0.18}
{'loss': 1.1409, 'grad_norm': 4.332790190105871, 'learning_rate': 4.691916630274117e-06, 'epoch': 0.19}
{'loss': 1.1678, 'grad_norm': 4.582625465031928, 'learning_rate': 4.67739897447136e-06, 'epoch': 0.19}
{'loss': 0.9785, 'grad_norm': 3.7904007705319303, 'learning_rate': 4.662570633087333e-06, 'epoch': 0.19}
{'loss': 1.0672, 'grad_norm': 4.7377193540471305, 'learning_rate': 4.647433721927139e-06, 'epoch': 0.2}
{'loss': 1.1369, 'grad_norm': 5.107738936043396, 'learning_rate': 4.631990400824643e-06, 'epoch': 0.2}
{'loss': 1.1458, 'grad_norm': 5.155122072724978, 'learning_rate': 4.616242873334292e-06, 'epoch': 0.21}
{'loss': 0.8974, 'grad_norm': 4.231963315582229, 'learning_rate': 4.600193386416697e-06, 'epoch': 0.21}
{'loss': 1.0132, 'grad_norm': 4.997104479063972, 'learning_rate': 4.5838442301180245e-06, 'epoch': 0.21}
{'loss': 0.9912, 'grad_norm': 3.976755043166044, 'learning_rate': 4.5671977372432355e-06, 'epoch': 0.22}
{'loss': 1.2276, 'grad_norm': 4.302934340938314, 'learning_rate': 4.5502562830232225e-06, 'epoch': 0.22}
{'loss': 0.8912, 'grad_norm': 4.400720044605412, 'learning_rate': 4.533022284775903e-06, 'epoch': 0.22}
{'loss': 1.1946, 'grad_norm': 4.907953395493065, 'learning_rate': 4.5154982015612965e-06, 'epoch': 0.23}
{'loss': 1.0558, 'grad_norm': 4.409170431477788, 'learning_rate': 4.497686533830648e-06, 'epoch': 0.23}
{'loss': 0.9116, 'grad_norm': 3.972081335592983, 'learning_rate': 4.4795898230696535e-06, 'epoch': 0.24}
{'loss': 1.1629, 'grad_norm': 4.8985727293529076, 'learning_rate': 4.461210651435814e-06, 'epoch': 0.24}
{'loss': 0.9134, 'grad_norm': 4.674486468312244, 'learning_rate': 4.4425516413900085e-06, 'epoch': 0.24}
{'loss': 1.0644, 'grad_norm': 4.850147548915429, 'learning_rate': 4.423615455322293e-06, 'epoch': 0.25}
{'loss': 1.0229, 'grad_norm': 4.096441109402411, 'learning_rate': 4.404404795172022e-06, 'epoch': 0.25}
{'loss': 1.009, 'grad_norm': 4.690116741636118, 'learning_rate': 4.38492240204231e-06, 'epoch': 0.25}
{'loss': 1.1959, 'grad_norm': 4.962799834899933, 'learning_rate': 4.36517105580892e-06, 'epoch': 0.26}
{'loss': 1.0409, 'grad_norm': 4.321214633501149, 'learning_rate': 4.345153574723611e-06, 'epoch': 0.26}
{'loss': 1.0075, 'grad_norm': 4.358027375781242, 'learning_rate': 4.324872815012005e-06, 'epoch': 0.26}
{'loss': 1.0463, 'grad_norm': 4.004258444835825, 'learning_rate': 4.304331670466052e-06, 'epoch': 0.27}
{'loss': 1.0384, 'grad_norm': 4.964579787549833, 'learning_rate': 4.283533072031116e-06, 'epoch': 0.27}
{'loss': 1.0871, 'grad_norm': 4.6221666933042895, 'learning_rate': 4.262479987387776e-06, 'epoch': 0.28}
{'loss': 1.0698, 'grad_norm': 4.419157509196443, 'learning_rate': 4.241175420528369e-06, 'epoch': 0.28}
{'loss': 1.1241, 'grad_norm': 4.349143514118718, 'learning_rate': 4.21962241132837e-06, 'epoch': 0.28}
{'loss': 1.0396, 'grad_norm': 4.282842904622298, 'learning_rate': 4.197824035112637e-06, 'epoch': 0.29}
{'loss': 0.8103, 'grad_norm': 3.92989822970769, 'learning_rate': 4.175783402216604e-06, 'epoch': 0.29}
{'loss': 1.0573, 'grad_norm': 4.049487705649591, 'learning_rate': 4.153503657542479e-06, 'epoch': 0.29}
{'loss': 0.9626, 'grad_norm': 4.267209154506443, 'learning_rate': 4.130987980110508e-06, 'epoch': 0.3}
{'loss': 1.0745, 'grad_norm': 4.521490921447735, 'learning_rate': 4.108239582605374e-06, 'epoch': 0.3}
{'loss': 0.9122, 'grad_norm': 3.897734898893165, 'learning_rate': 4.085261710917786e-06, 'epoch': 0.31}
{'loss': 1.08, 'grad_norm': 4.8661229126367065, 'learning_rate': 4.062057643681335e-06, 'epoch': 0.31}
{'loss': 1.0432, 'grad_norm': 4.257958260182139, 'learning_rate': 4.0386306918046815e-06, 'epoch': 0.31}
{'loss': 0.9351, 'grad_norm': 4.142304361484692, 'learning_rate': 4.014984197999125e-06, 'epoch': 0.32}
{'loss': 0.9725, 'grad_norm': 4.298175646637204, 'learning_rate': 3.991121536301653e-06, 'epoch': 0.32}
{'loss': 0.874, 'grad_norm': 4.709548018528538, 'learning_rate': 3.967046111593505e-06, 'epoch': 0.32}
{'loss': 0.973, 'grad_norm': 3.6859745453472588, 'learning_rate': 3.942761359114345e-06, 'epoch': 0.33}
{'loss': 0.8493, 'grad_norm': 3.953553890169437, 'learning_rate': 3.918270743972097e-06, 'epoch': 0.33}
{'loss': 0.9451, 'grad_norm': 3.729727903326088, 'learning_rate': 3.89357776064852e-06, 'epoch': 0.33}
{'loss': 0.7988, 'grad_norm': 3.5458764032000074, 'learning_rate': 3.868685932500596e-06, 'epoch': 0.34}
{'loss': 0.8677, 'grad_norm': 3.6725562093199273, 'learning_rate': 3.84359881125779e-06, 'epoch': 0.34}
{'loss': 0.8771, 'grad_norm': 3.934607184624768, 'learning_rate': 3.8183199765152704e-06, 'epoch': 0.35}
{'loss': 0.8839, 'grad_norm': 3.991726253466485, 'learning_rate': 3.792853035223144e-06, 'epoch': 0.35}
{'loss': 1.0068, 'grad_norm': 4.7312787254721425, 'learning_rate': 3.7672016211717977e-06, 'epoch': 0.35}
{'loss': 0.8702, 'grad_norm': 4.1446941804896795, 'learning_rate': 3.7413693944734e-06, 'epoch': 0.36}
{'loss': 0.9695, 'grad_norm': 5.064242692177432, 'learning_rate': 3.7153600410396558e-06, 'epoch': 0.36}
{'loss': 0.9561, 'grad_norm': 4.283126001220776, 'learning_rate': 3.689177272055877e-06, 'epoch': 0.36}
{'loss': 1.1055, 'grad_norm': 4.903660176895154, 'learning_rate': 3.6628248234514434e-06, 'epoch': 0.37}
{'loss': 0.7992, 'grad_norm': 3.467682456622172, 'learning_rate': 3.6363064553667378e-06, 'epoch': 0.37}
{'loss': 1.027, 'grad_norm': 4.611661930318147, 'learning_rate': 3.6096259516166226e-06, 'epoch': 0.38}
{'loss': 0.9802, 'grad_norm': 3.9339863136932376, 'learning_rate': 3.5827871191505425e-06, 'epoch': 0.38}
{'loss': 0.8334, 'grad_norm': 3.965015611563962, 'learning_rate': 3.5557937875093242e-06, 'epoch': 0.38}
{'loss': 0.9618, 'grad_norm': 4.384132014292393, 'learning_rate': 3.528649808278747e-06, 'epoch': 0.39}
{'loss': 0.9342, 'grad_norm': 4.641153938668545, 'learning_rate': 3.5013590545399818e-06, 'epoch': 0.39}
{'loss': 1.0094, 'grad_norm': 4.801220737869961, 'learning_rate': 3.473925420316946e-06, 'epoch': 0.39}
{'loss': 0.9095, 'grad_norm': 4.030821550795496, 'learning_rate': 3.4463528200206868e-06, 'epoch': 0.4}
{'loss': 1.055, 'grad_norm': 3.9801576942976173, 'learning_rate': 3.4186451878908393e-06, 'epoch': 0.4}
{'loss': 0.9044, 'grad_norm': 4.1325199494371, 'learning_rate': 3.390806477434269e-06, 'epoch': 0.4}
{'loss': 1.0041, 'grad_norm': 5.065967642554799, 'learning_rate': 3.362840660860958e-06, 'epoch': 0.41}
{'loss': 0.8961, 'grad_norm': 3.968983282385783, 'learning_rate': 3.3347517285172225e-06, 'epoch': 0.41}
{'loss': 0.8185, 'grad_norm': 4.239432181340406, 'learning_rate': 3.3065436883163453e-06, 'epoch': 0.42}
{'loss': 1.088, 'grad_norm': 4.674406400477725, 'learning_rate': 3.2782205651667013e-06, 'epoch': 0.42}
{'loss': 0.8827, 'grad_norm': 3.8639749830135286, 'learning_rate': 3.2497864003974554e-06, 'epoch': 0.42}
{'loss': 1.1312, 'grad_norm': 4.74195868789605, 'learning_rate': 3.221245251181919e-06, 'epoch': 0.43}
{'loss': 1.0175, 'grad_norm': 4.405459908179496, 'learning_rate': 3.1926011899586483e-06, 'epoch': 0.43}
{'loss': 0.9844, 'grad_norm': 4.14321772484804, 'learning_rate': 3.1638583038503596e-06, 'epoch': 0.43}
{'loss': 0.882, 'grad_norm': 4.223486602062192, 'learning_rate': 3.1350206940807523e-06, 'epoch': 0.44}
{'loss': 1.1271, 'grad_norm': 3.9407948063759775, 'learning_rate': 3.10609247538932e-06, 'epoch': 0.44}
{'loss': 1.0576, 'grad_norm': 4.780811434254538, 'learning_rate': 3.0770777754442333e-06, 'epoch': 0.44}
{'loss': 1.0183, 'grad_norm': 4.268932790200496, 'learning_rate': 3.047980734253372e-06, 'epoch': 0.45}
{'loss': 1.0086, 'grad_norm': 4.347689954186115, 'learning_rate': 3.018805503573612e-06, 'epoch': 0.45}
{'loss': 0.8951, 'grad_norm': 3.9856919765777388, 'learning_rate': 2.989556246318412e-06, 'epoch': 0.46}
{'loss': 0.9841, 'grad_norm': 4.315664539814505, 'learning_rate': 2.960237135963834e-06, 'epoch': 0.46}
{'loss': 0.8156, 'grad_norm': 3.628576282815205, 'learning_rate': 2.930852355953034e-06, 'epoch': 0.46}
{'loss': 1.086, 'grad_norm': 4.2295403192339425, 'learning_rate': 2.90140609909935e-06, 'epoch': 0.47}
{'loss': 1.0634, 'grad_norm': 4.1747945651807745, 'learning_rate': 2.8719025669880357e-06, 'epoch': 0.47}
{'loss': 0.8958, 'grad_norm': 4.155172046457111, 'learning_rate': 2.8423459693767586e-06, 'epoch': 0.47}
{'loss': 0.9179, 'grad_norm': 5.0790273503694845, 'learning_rate': 2.8127405235949173e-06, 'epoch': 0.48}
{'loss': 0.9668, 'grad_norm': 4.417285671881801, 'learning_rate': 2.7830904539418884e-06, 'epoch': 0.48}
{'loss': 1.0424, 'grad_norm': 4.645385187387809, 'learning_rate': 2.7533999910842766e-06, 'epoch': 0.49}
{'loss': 0.8934, 'grad_norm': 4.7822990247854245, 'learning_rate': 2.723673371452254e-06, 'epoch': 0.49}
{'loss': 1.1173, 'grad_norm': 4.2467954561782, 'learning_rate': 2.693914836635076e-06, 'epoch': 0.49}
{'loss': 1.0196, 'grad_norm': 5.024016107579845, 'learning_rate': 2.664128632775871e-06, 'epoch': 0.5}
{'loss': 0.8277, 'grad_norm': 4.635098767896169, 'learning_rate': 2.634319009965762e-06, 'epoch': 0.5}
{'loss': 1.0573, 'grad_norm': 4.40191928916847, 'learning_rate': 2.6044902216374497e-06, 'epoch': 0.5}
{'loss': 0.9815, 'grad_norm': 4.130795988609147, 'learning_rate': 2.574646523958288e-06, 'epoch': 0.51}
{'loss': 1.1062, 'grad_norm': 5.090307125179999, 'learning_rate': 2.5447921752230003e-06, 'epoch': 0.51}
{'loss': 0.8611, 'grad_norm': 3.748900628208108, 'learning_rate': 2.514931435246071e-06, 'epoch': 0.51}
{'loss': 1.0995, 'grad_norm': 4.409341988470296, 'learning_rate': 2.48506856475393e-06, 'epoch': 0.52}
{'loss': 0.9329, 'grad_norm': 4.080866706357005, 'learning_rate': 2.4552078247770005e-06, 'epoch': 0.52}
{'loss': 0.88, 'grad_norm': 3.9966733518057938, 'learning_rate': 2.425353476041713e-06, 'epoch': 0.53}
{'loss': 0.9013, 'grad_norm': 4.74280702894988, 'learning_rate': 2.395509778362552e-06, 'epoch': 0.53}
{'loss': 1.1069, 'grad_norm': 4.503899848402427, 'learning_rate': 2.3656809900342383e-06, 'epoch': 0.53}
{'loss': 0.9529, 'grad_norm': 4.309512237607158, 'learning_rate': 2.33587136722413e-06, 'epoch': 0.54}
{'loss': 0.8397, 'grad_norm': 4.097819326718858, 'learning_rate': 2.3060851633649246e-06, 'epoch': 0.54}
{'loss': 0.8966, 'grad_norm': 3.8373158377496304, 'learning_rate': 2.2763266285477476e-06, 'epoch': 0.54}
{'loss': 1.1141, 'grad_norm': 4.9161666329642255, 'learning_rate': 2.246600008915724e-06, 'epoch': 0.55}
{'loss': 0.9384, 'grad_norm': 4.136631499690988, 'learning_rate': 2.2169095460581116e-06, 'epoch': 0.55}
{'loss': 0.8332, 'grad_norm': 3.976718318496108, 'learning_rate': 2.1872594764050835e-06, 'epoch': 0.56}
{'loss': 0.8447, 'grad_norm': 4.074887310289766, 'learning_rate': 2.1576540306232418e-06, 'epoch': 0.56}
{'loss': 0.878, 'grad_norm': 4.1004477159983574, 'learning_rate': 2.1280974330119647e-06, 'epoch': 0.56}
{'loss': 0.7733, 'grad_norm': 3.18194742973125, 'learning_rate': 2.0985939009006506e-06, 'epoch': 0.57}
{'loss': 0.9788, 'grad_norm': 3.9148602858574315, 'learning_rate': 2.0691476440469674e-06, 'epoch': 0.57}
{'loss': 0.8604, 'grad_norm': 4.014258763577003, 'learning_rate': 2.0397628640361674e-06, 'epoch': 0.57}
{'loss': 1.1787, 'grad_norm': 4.889724270354799, 'learning_rate': 2.0104437536815884e-06, 'epoch': 0.58}
{'loss': 0.8473, 'grad_norm': 4.02702963319977, 'learning_rate': 1.981194496426389e-06, 'epoch': 0.58}
{'loss': 0.8034, 'grad_norm': 3.4664640561828817, 'learning_rate': 1.9520192657466286e-06, 'epoch': 0.58}
{'loss': 0.8062, 'grad_norm': 3.799422924755749, 'learning_rate': 1.9229222245557675e-06, 'epoch': 0.59}
{'loss': 0.8727, 'grad_norm': 4.000808159210527, 'learning_rate': 1.8939075246106809e-06, 'epoch': 0.59}
{'loss': 0.9168, 'grad_norm': 4.335031402361676, 'learning_rate': 1.8649793059192484e-06, 'epoch': 0.6}
{'loss': 1.1033, 'grad_norm': 4.793928432683648, 'learning_rate': 1.8361416961496412e-06, 'epoch': 0.6}
{'loss': 1.0348, 'grad_norm': 4.468417767507442, 'learning_rate': 1.8073988100413515e-06, 'epoch': 0.6}
{'loss': 0.9556, 'grad_norm': 4.31126865818013, 'learning_rate': 1.7787547488180816e-06, 'epoch': 0.61}
{'loss': 1.0441, 'grad_norm': 4.231809846385177, 'learning_rate': 1.7502135996025454e-06, 'epoch': 0.61}
{'loss': 0.9075, 'grad_norm': 3.5666443337055407, 'learning_rate': 1.7217794348332989e-06, 'epoch': 0.61}
{'loss': 0.9384, 'grad_norm': 4.056301986084786, 'learning_rate': 1.6934563116836555e-06, 'epoch': 0.62}
{'loss': 0.8513, 'grad_norm': 4.055546472147228, 'learning_rate': 1.6652482714827783e-06, 'epoch': 0.62}
{'loss': 1.033, 'grad_norm': 4.264678573922808, 'learning_rate': 1.6371593391390427e-06, 'epoch': 0.62}
{'loss': 0.7624, 'grad_norm': 3.5609061379140368, 'learning_rate': 1.6091935225657312e-06, 'epoch': 0.63}
{'loss': 0.959, 'grad_norm': 3.8895669842840426, 'learning_rate': 1.581354812109162e-06, 'epoch': 0.63}
{'loss': 1.074, 'grad_norm': 3.9548679208028497, 'learning_rate': 1.553647179979314e-06, 'epoch': 0.64}
{'loss': 0.9386, 'grad_norm': 3.9186305710762555, 'learning_rate': 1.5260745796830545e-06, 'epoch': 0.64}
{'loss': 0.8986, 'grad_norm': 4.031571332764965, 'learning_rate': 1.49864094546002e-06, 'epoch': 0.64}
{'loss': 0.8512, 'grad_norm': 4.145102398711571, 'learning_rate': 1.471350191721254e-06, 'epoch': 0.65}
{'loss': 0.7486, 'grad_norm': 3.86140050872782, 'learning_rate': 1.4442062124906764e-06, 'epoch': 0.65}
{'loss': 1.0159, 'grad_norm': 4.06006613390689, 'learning_rate': 1.4172128808494572e-06, 'epoch': 0.65}
{'loss': 0.9859, 'grad_norm': 4.257754879951586, 'learning_rate': 1.390374048383379e-06, 'epoch': 0.66}
{'loss': 1.0025, 'grad_norm': 4.388590333261595, 'learning_rate': 1.3636935446332628e-06, 'epoch': 0.66}
{'loss': 0.9376, 'grad_norm': 3.8070238746158447, 'learning_rate': 1.3371751765485568e-06, 'epoch': 0.67}
{'loss': 1.0032, 'grad_norm': 3.9768630590610448, 'learning_rate': 1.3108227279441243e-06, 'epoch': 0.67}
{'loss': 0.9304, 'grad_norm': 4.121167244220945, 'learning_rate': 1.2846399589603453e-06, 'epoch': 0.67}
{'loss': 1.039, 'grad_norm': 4.250078386401536, 'learning_rate': 1.2586306055266007e-06, 'epoch': 0.68}
{'loss': 0.9261, 'grad_norm': 4.738322318227915, 'learning_rate': 1.2327983788282033e-06, 'epoch': 0.68}
{'loss': 0.7908, 'grad_norm': 3.7578121035003, 'learning_rate': 1.2071469647768564e-06, 'epoch': 0.68}
{'loss': 0.9205, 'grad_norm': 3.8079475980579507, 'learning_rate': 1.1816800234847304e-06, 'epoch': 0.69}
{'loss': 0.8637, 'grad_norm': 4.0740654832861, 'learning_rate': 1.1564011887422098e-06, 'epoch': 0.69}
{'loss': 0.9701, 'grad_norm': 4.178208765210554, 'learning_rate': 1.1313140674994053e-06, 'epoch': 0.69}
{'loss': 0.8514, 'grad_norm': 4.168179570969047, 'learning_rate': 1.106422239351481e-06, 'epoch': 0.7}
{'loss': 0.9808, 'grad_norm': 4.2713043009208995, 'learning_rate': 1.0817292560279038e-06, 'epoch': 0.7}
{'loss': 0.9962, 'grad_norm': 4.084195213329154, 'learning_rate': 1.0572386408856553e-06, 'epoch': 0.71}
{'loss': 0.9658, 'grad_norm': 4.654349321373116, 'learning_rate': 1.0329538884064948e-06, 'epoch': 0.71}
{'loss': 0.8137, 'grad_norm': 4.301195643146081, 'learning_rate': 1.0088784636983472e-06, 'epoch': 0.71}
{'loss': 0.8131, 'grad_norm': 4.599473995886449, 'learning_rate': 9.850158020008757e-07, 'epoch': 0.72}
{'loss': 0.9136, 'grad_norm': 4.371153092247523, 'learning_rate': 9.613693081953195e-07, 'epoch': 0.72}
